"MT0000202045",-1.0
"MT0033841575",0.026245
"MT0027002641",0.031833
"MT0030487841",0.03317
"MT0030422114",0.033902
"MT0014576739",0.034061
"MT0008575372",0.034607
"MT0003390733",0.037273
"MT0027835071",0.037467
"MT0011145388",0.038338
"MT0009213083",0.038666
"MT0009188643",0.038914
"MT0010617945",0.039168
"MT0026727455",0.040956
"MT0002233402",0.041038
"MT0005265641",0.041819
"MT0001340713",0.042401
"MT0005331755",0.042424
"MT0000711493",0.043204
"MT0014157389",0.04335
"MT0010344415",0.043489
