"MT0000956340",-1.0
"MT0003106472",1.038278
"MT0014703649",1.0611
"MT0010736208",1.149318
"MT0005409948",1.175341
"MT0014615863",1.189483
"MT0002372242",1.307086
"MT0013612461",1.323793
"MT0010615428",1.335007
"MT0040033011",1.345049
"MT0003724610",1.356937
"MT0004032071",1.357258
"MT0004085907",1.369594
"MT0004293364",1.374302
"MT0004882280",1.376037
"MT0009800907",1.390319
"MT0004028719",1.398023
"MT0030036616",1.410488
"MT0010624346",1.412031
"MT0007535042",1.417228
"MT0014794891",1.423139
