"MT0000379144",-1.0
"MT0009010830",0.035909
"MT0003778826",0.037508
"MT0015005100",0.039266
"MT0028627699",0.040238
"MT0012124855",0.040954
"MT0003794106",0.041122
"MT0000044741",0.041345
"MT0027035970",0.041889
"MT0005478759",0.042584
"MT0002262181",0.043573
"MT0031996897",0.0438
"MT0000992846",0.044144
"MT0001376988",0.045073
"MT0005737276",0.045243
"MT0009208842",0.045787
"MT0010465830",0.046454
"MT0033958450",0.047825
"MT0018031959",0.049157
"MT0008222676",0.049551
"MT0006540794",0.049566
